armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
91,-769.93744,-555.08014,-87.80676,100.0,BackofB,Spinx,76561198063336407,t,ct,4,34,19,stomach,t,9469,-1275.6229,-520.6266,-88.96875,53,LongDog,siuhy,76561198150673360,ct,ak47,34,2
88,-755.15735,-556.499,-87.91699,100.0,BackofB,Spinx,76561198063336407,t,ct,3,27,0,chest,t,9482,-1275.4922,-527.85565,-88.96875,19,LongDog,siuhy,76561198150673360,ct,ak47,19,2
100,-363.1194,115.862,-215.96875,100.0,BombsiteA,xertioN,76561198193174134,t,ct,0,115,0,head,t,9823,660.9347,-21.967102,-215.96875,100,BombsiteA,ultimate,76561198283989223,ct,galilar,100,2
97,-1016.1658,-322.55786,18.03125,100.0,TSideUpper,torzsi,76561198355739212,t,ct,3,22,70,right_arm,t,9940,-929.61896,-880.13965,-153.96875,92,BackofB,Twistzz,76561198016255205,ct,galilar,22,2
96,-925.9824,-879.62683,-153.96875,70.0,BackofB,Twistzz,76561198016255205,ct,ct,4,13,87,chest,t,9945,-1012.9322,-322.07037,18.03125,100,TSideUpper,torzsi,76561198355739212,t,mp9,13,2
92,-916.88324,-878.3088,-153.96875,70.0,BackofB,Twistzz,76561198016255205,ct,ct,4,13,74,chest,t,9954,-1008.13477,-321.41785,18.03125,87,TSideUpper,torzsi,76561198355739212,t,mp9,13,2
93,-1010.0859,-321.6505,18.03125,74.0,TSideUpper,torzsi,76561198355739212,t,ct,4,28,42,stomach,t,9957,-918.2454,-878.52985,-153.96875,70,BackofB,Twistzz,76561198016255205,ct,galilar,28,2
80,-1012.74915,-322.00165,18.03125,74.0,TSideUpper,torzsi,76561198355739212,t,ct,13,90,0,head,t,9974,-929.0251,-880.0763,-153.96875,42,BackofB,Twistzz,76561198016255205,ct,galilar,42,2
97,-570.1954,-508.70178,-35.651184,100.0,TSideUpper,Spinx,76561198063336407,t,ct,3,27,59,chest,t,10025,-1241.0887,-508.19592,-88.96875,86,LongDog,NertZ,76561198053126645,ct,ak47,27,2
94,-570.2405,-501.09375,-32.849976,100.0,TSideUpper,Spinx,76561198063336407,t,ct,3,27,32,right_arm,t,10050,-1240.9645,-497.4369,-88.96875,59,LongDog,NertZ,76561198053126645,ct,ak47,27,2
96,-1241.1,-502.3402,-88.96875,32.0,LongDog,NertZ,76561198053126645,ct,ct,4,12,88,chest,t,10054,-570.2362,-499.57544,-31.792908,100,TSideUpper,Spinx,76561198063336407,t,mp9,12,2
79,-570.2384,-499.8629,-31.993042,88.0,TSideUpper,Spinx,76561198063336407,t,ct,15,108,0,head,t,10057,-1241.1274,-502.99536,-88.96875,32,LongDog,NertZ,76561198053126645,ct,ak47,32,2
61,-365.83075,1348.3088,-107.96875,100.0,Dumpster,NAF,76561198001151695,ct,ct,31,63,11,head,t,11852,-902.99536,1278.7745,-213.96753,74,TStairs,torzsi,76561198355739212,t,hkp2000,63,2
0,-903.1275,1279.6927,-213.96875,11.0,TSpawn,torzsi,76561198355739212,t,ct,0,29,71,chest,t,11859,-366.27948,1351.7787,-107.96875,100,Dumpster,NAF,76561198001151695,ct,galilar,29,2
0,-903.0224,1278.812,-213.96753,11.0,TSpawn,torzsi,76561198355739212,t,ct,0,29,42,chest,t,11864,-366.13647,1350.1111,-107.96875,71,Dumpster,NAF,76561198001151695,ct,galilar,29,2
30,-364.98102,1339.8438,-107.96875,42.0,Dumpster,NAF,76561198001151695,ct,ct,31,63,0,head,t,11874,-903.1355,1279.6868,-213.96875,11,TSpawn,torzsi,76561198355739212,t,hkp2000,11,2
89,-362.4298,1314.8518,-107.96875,42.0,Dumpster,NAF,76561198001151695,ct,ct,7,15,73,chest,t,11899,-914.1312,1302.8433,-215.96875,88,TSpawn,Spinx,76561198063336407,t,hkp2000,15,2
0,-914.11896,1301.2684,-215.96875,73.0,TSpawn,Spinx,76561198063336407,t,ct,0,140,0,head,t,11908,-362.19824,1309.1929,-107.96875,42,Dumpster,NAF,76561198001151695,ct,ak47,42,2
89,-997.5592,-8.330078,16.03125,100.0,TSideUpper,Spinx,76561198063336407,t,ct,0,1,99,generic,t,14114,-997.5592,-8.330078,16.03125,100,TSideUpper,Spinx,76561198063336407,t,inferno,1,3
89,-997.7589,-59.11682,46.359375,99.0,TSideUpper,Spinx,76561198063336407,t,ct,0,2,97,generic,t,14127,-997.7589,-59.11682,46.359375,99,TSideUpper,Spinx,76561198063336407,t,inferno,2,3
89,-1001.9409,-110.5542,70.890625,97.0,TSideUpper,Spinx,76561198063336407,t,ct,0,3,94,generic,t,14140,-1001.9409,-110.5542,70.890625,97,TSideUpper,Spinx,76561198063336407,t,inferno,3,3
0,-796.19006,832.9683,-215.96875,100.0,TMain,Jimpphat,76561198855375325,t,ct,0,31,69,generic,t,14140,-111.44989,-172.14453,-215.96875,100,BombsiteA,siuhy,76561198150673360,ct,hegrenade,31,3
0,-796.19006,832.9683,-215.96875,100.0,TMain,Jimpphat,76561198855375325,t,ct,0,26,74,generic,t,14140,-69.4751,-244.1659,-215.96875,100,BombsiteA,Twistzz,76561198016255205,ct,hegrenade,26,3
89,-996.8724,-158.85583,64.21875,94.0,TSideUpper,Spinx,76561198063336407,t,ct,0,4,90,generic,t,14152,-996.8724,-158.85583,64.21875,94,TSideUpper,Spinx,76561198063336407,t,inferno,4,3
0,-888.64655,390.10605,-215.96875,100.0,TMain,xertioN,76561198193174134,t,ct,0,64,36,generic,t,14206,817.3829,539.81323,-211.96875,100,Tunnels,NAF,76561198001151695,ct,hegrenade,64,3
